Rule,Confidence,Support,Lift
"(""'T1053'"", ""'T1204'"") -> (""'T1027'"",)",0.8679245283018868,0.06166219839142091,1.7885958511414572
"(""'T1053'"", ""'T1547'"") -> (""'T1027'"",)",0.8059701492537313,0.07238605898123325,1.6609219097880765
"(""'T1056'"", ""'T1071'"") -> (""'T1027'"",)",0.7093023255813954,0.08176943699731903,1.4617114223307208
"(""'T1027'"", ""'T1071'"") -> (""'T1059'"",)",0.7581395348837209,0.21849865951742628,1.3466002214839425
"(""'T1027'"", ""'T1056'"") -> (""'T1071'"",)",0.7093023255813954,0.08176943699731903,1.5986088667181901
"(""'T1056'"", ""'T1083'"") -> (""'T1027'"",)",0.7023809523809523,0.07908847184986595,1.4474480399894765
"(""'T1059'"", ""'T1070'"") -> (""'T1027'"",)",0.7635467980295566,0.20777479892761394,1.5734969926244453
"(""'T1057'"", ""'T1566'"") -> (""'T1027'"",)",0.9166666666666666,0.058981233243967826,1.8890423572744013
"(""'T1057'"", ""'T1562'"") -> (""'T1027'"",)",0.78,0.05227882037533512,1.6074033149171272
"(""'T1057'"", ""'T1560'"") -> (""'T1027'"",)",0.8113207547169812,0.057640750670241284,1.6719482956322318
"(""'T1057'"", ""'T1547'"") -> (""'T1027'"",)",0.7767857142857143,0.11662198391420911,1.600779400157853
"(""'T1057'"", ""'T1543'"") -> (""'T1027'"",)",0.7627118644067796,0.06032171581769437,1.5717763835565128
"(""'T1057'"", ""'T1518'"") -> (""'T1027'"",)",0.803030303030303,0.07104557640750671,1.654863552653608
"(""'T1057'"", ""'T1497'"") -> (""'T1027'"",)",0.8837209302325582,0.05093833780160858,1.8211486573300784
"(""'T1057'"", ""'T1218'"") -> (""'T1027'"",)",0.8688524590163934,0.07104557640750671,1.7905081061498054
"(""'T1057'"", ""'T1204'"") -> (""'T1027'"",)",0.8947368421052632,0.06836461126005362,1.8438499563826696
"(""'T1057'"", ""'T1140'"") -> (""'T1027'"",)",0.8602150537634409,0.10723860589812333,1.7727083704627815
"(""'T1057'"", ""'T1112'"") -> (""'T1027'"",)",0.7833333333333333,0.06300268096514745,1.6142725598526704
"(""'T1057'"", ""'T1106'"") -> (""'T1027'"",)",0.7976190476190477,0.08981233243967829,1.6437121810049988
"(""'T1027'"", ""'T1057'"") -> (""'T1105'"",)",0.7124183006535948,0.14611260053619302,1.3627283391989273
"(""'T1057'"", ""'T1105'"") -> (""'T1027'"",)",0.7124183006535948,0.14611260053619302,1.4681327411259162
"(""'T1027'"", ""'T1057'"") -> (""'T1082'"",)",0.7581699346405228,0.1554959785522788,1.7402916038210157
"(""'T1057'"", ""'T1071'"") -> (""'T1027'"",)",0.7122302158273381,0.13270777479892762,1.4677451409038516
"(""'T1057'"", ""'T1070'"") -> (""'T1027'"",)",0.7244094488188977,0.12332439678284182,1.4928437812676731
"(""'T1056'"", ""'T1547'"") -> (""'T1027'"",)",0.7160493827160493,0.0777479892761394,1.4756155787463339
"(""'T1056'"", ""'T1140'"") -> (""'T1027'"",)",0.8461538461538461,0.058981233243967826,1.743731406714832
"(""'T1027'"", ""'T1056'"") -> (""'T1105'"",)",0.7558139534883721,0.0871313672922252,1.445736434108527
"(""'T1027'"", ""'T1056'"") -> (""'T1082'"",)",0.7209302325581395,0.08310991957104558,1.6548121645796063
"(""'T1070'"", ""'T1105'"") -> (""'T1027'"",)",0.7814207650273224,0.19168900804289543,1.6103311898076864
"(""'T1027'"", ""'T1057'"") -> (""'T1059'"",)",0.7320261437908496,0.15013404825737264,1.3002178649237472
"(""'T1070'"", ""'T1106'"") -> (""'T1027'"",)",0.8426966292134831,0.10053619302949061,1.7366068657272333
"(""'T1082'"", ""'T1543'"") -> (""'T1027'"",)",0.782051282051282,0.08176943699731903,1.6116305425697692
"(""'T1027'"", ""'T1518'"") -> (""'T1082'"",)",0.8433734939759037,0.0938337801608579,1.9358665430954587
"(""'T1082'"", ""'T1518'"") -> (""'T1027'"",)",0.7608695652173914,0.0938337801608579,1.5679798222435741
"(""'T1027'"", ""'T1497'"") -> (""'T1082'"",)",0.7857142857142857,0.07372654155495978,1.8035164835164832
"(""'T1082'"", ""'T1497'"") -> (""'T1027'"",)",0.8870967741935484,0.07372654155495978,1.8281055070397432
"(""'T1027'"", ""'T1218'"") -> (""'T1082'"",)",0.7083333333333334,0.09115281501340483,1.625897435897436
"(""'T1082'"", ""'T1218'"") -> (""'T1027'"",)",0.8607594936708861,0.09115281501340483,1.7738303377858593
"(""'T1082'"", ""'T1204'"") -> (""'T1027'"",)",0.8987341772151899,0.09517426273458444,1.8520875585705294
"(""'T1082'"", ""'T1140'"") -> (""'T1027'"",)",0.8560606060606061,0.15147453083109919,1.764146994809978
"(""'T1027'"", ""'T1132'"") -> (""'T1082'"",)",0.7727272727272727,0.06836461126005362,1.773706293706294
"(""'T1027'"", ""'T1124'"") -> (""'T1082'"",)",0.7962962962962963,0.057640750670241284,1.8278062678062679
"(""'T1082'"", ""'T1124'"") -> (""'T1027'"",)",0.7962962962962963,0.057640750670241284,1.6409862901575607
"(""'T1082'"", ""'T1106'"") -> (""'T1027'"",)",0.8020833333333334,0.1032171581769437,1.6529120626151013
"(""'T1027'"", ""'T1082'"") -> (""'T1105'"",)",0.775609756097561,0.2131367292225201,1.4836022514071296
"(""'T1082'"", ""'T1090'"") -> (""'T1027'"",)",0.8085106382978723,0.05093833780160858,1.6661572822381567
"(""'T1027'"", ""'T1083'"") -> (""'T1082'"",)",0.7393939393939394,0.16353887399463807,1.697193473193473
"(""'T1074'"", ""'T1547'"") -> (""'T1027'"",)",0.7735849056603774,0.054959785522788206,1.5941832586260816
"(""'T1027'"", ""'T1074'"") -> (""'T1105'"",)",0.7230769230769231,0.06300268096514745,1.3831163708086784
"(""'T1074'"", ""'T1105'"") -> (""'T1027'"",)",0.7966101694915254,0.06300268096514745,1.6416331117145802
"(""'T1074'"", ""'T1083'"") -> (""'T1027'"",)",0.7307692307692307,0.05093833780160858,1.5059498512537186
"(""'T1074'"", ""'T1082'"") -> (""'T1027'"",)",0.8333333333333334,0.06032171581769437,1.7173112338858194
"(""'T1082'"", ""'T1547'"") -> (""'T1027'"",)",0.7417218543046358,0.15013404825737264,1.5285207273791663
"(""'T1082'"", ""'T1560'"") -> (""'T1027'"",)",0.8082191780821918,0.07908847184986595,1.665556648755014
"(""'T1027'"", ""'T1560'"") -> (""'T1082'"",)",0.7468354430379747,0.07908847184986595,1.7142745861733204
"(""'T1082'"", ""'T1562'"") -> (""'T1027'"",)",0.7457627118644068,0.058981233243967826,1.5368480194774792
"(""'T1027'"", ""'T1090'"") -> (""'T1105'"",)",0.8214285714285714,0.06166219839142091,1.5712454212454214
"(""'T1102'"", ""'T1105'"") -> (""'T1027'"",)",0.78125,0.06702412868632708,1.609979281767956
"(""'T1027'"", ""'T1102'"") -> (""'T1105'"",)",0.847457627118644,0.06702412868632708,1.6210343328987395
"(""'T1027'"", ""'T1070'"") -> (""'T1105'"",)",0.7566137566137566,0.19168900804289543,1.4472663139329807
"(""'T1090'"", ""'T1105'"") -> (""'T1027'"",)",0.8070175438596491,0.06166219839142091,1.6630803528157412
"(""'T1027'"", ""'T1087'"") -> (""'T1105'"",)",0.7959183673469388,0.05227882037533512,1.5224489795918368
"(""'T1087'"", ""'T1105'"") -> (""'T1027'"",)",0.7959183673469388,0.05227882037533512,1.6402074642011502
"(""'T1083'"", ""'T1566'"") -> (""'T1027'"",)",0.8627450980392157,0.058981233243967826,1.7779222186112014
"(""'T1083'"", ""'T1560'"") -> (""'T1027'"",)",0.7361111111111112,0.07104557640750671,1.5169582565991406
"(""'T1083'"", ""'T1547'"") -> (""'T1027'"",)",0.7647058823529411,0.12198391420911528,1.5758856028599284
"(""'T1027'"", ""'T1573'"") -> (""'T1071'"",)",0.7641509433962265,0.10857908847184987,1.7222253890440633
"(""'T1083'"", ""'T1543'"") -> (""'T1027'"",)",0.7391304347826086,0.06836461126005362,1.523180398750901
"(""'T1083'"", ""'T1218'"") -> (""'T1027'"",)",0.8181818181818182,0.06032171581769437,1.6860873932697136
"(""'T1083'"", ""'T1204'"") -> (""'T1027'"",)",0.8360655737704918,0.06836461126005362,1.7229417625215109
"(""'T1083'"", ""'T1140'"") -> (""'T1027'"",)",0.831858407079646,0.1260053619302949,1.7142717449762872
"(""'T1083'"", ""'T1112'"") -> (""'T1027'"",)",0.7313432835820896,0.06568364611260054,1.5071328440669582
"(""'T1083'"", ""'T1106'"") -> (""'T1027'"",)",0.8192771084337349,0.09115281501340483,1.6883445383744926
"(""'T1027'"", ""'T1090'"") -> (""'T1083'"",)",0.7142857142857143,0.05361930294906166,1.9590336134453783
"(""'T1083'"", ""'T1090'"") -> (""'T1027'"",)",0.8,0.05361930294906166,1.6486187845303868
"(""'T1082'"", ""'T1566'"") -> (""'T1027'"",)",0.890625,0.07640750670241286,1.8353763812154695
"(""'T1027'"", ""'T1564'"") -> (""'T1082'"",)",0.75,0.06032171581769437,1.7215384615384615
"(""'T1082'"", ""'T1564'"") -> (""'T1027'"",)",0.8035714285714286,0.06032171581769437,1.6559786898184687
"(""'T1083'"", ""'T1518'"") -> (""'T1027'"",)",0.7868852459016393,0.064343163538874,1.621592247079069
"(""'T1071'"", ""'T1566'"") -> (""'T1027'"",)",0.8857142857142857,0.08310991957104558,1.8252565114443569
"(""'T1027'"", ""'T1083'"") -> (""'T1105'"",)",0.7212121212121212,0.15951742627345844,1.3795493395493397
"(""'T1070'"", ""'T1547'"") -> (""'T1027'"",)",0.8,0.128686327077748,1.6486187845303868
"(""'T1071'"", ""'T1090'"") -> (""'T1027'"",)",0.7169811320754716,0.05093833780160858,1.477535703116856
"(""'T1027'"", ""'T1087'"") -> (""'T1071'"",)",0.7959183673469388,0.05227882037533512,1.793822060546273
"(""'T1071'"", ""'T1087'"") -> (""'T1027'"",)",0.8125,0.05227882037533512,1.674378453038674
"(""'T1027'"", ""'T1564'"") -> (""'T1071'"",)",0.7166666666666667,0.057640750670241284,1.6152064451158108
"(""'T1071'"", ""'T1082'"") -> (""'T1027'"",)",0.7397959183673469,0.19436997319034852,1.524551809674146
"(""'T1071'"", ""'T1074'"") -> (""'T1027'"",)",0.7894736842105263,0.06032171581769437,1.6269264321023553
"(""'T1070'"", ""'T1573'"") -> (""'T1027'"",)",0.7555555555555555,0.09115281501340483,1.5570288520564766
"(""'T1070'"", ""'T1566'"") -> (""'T1027'"",)",0.9074074074074074,0.06568364611260054,1.8699611213423368
"(""'T1070'"", ""'T1564'"") -> (""'T1027'"",)",0.7884615384615384,0.054959785522788206,1.6248406289842754
"(""'T1070'"", ""'T1562'"") -> (""'T1027'"",)",0.7450980392156863,0.05093833780160858,1.535478279709674
"(""'T1027'"", ""'T1560'"") -> (""'T1070'"",)",0.7215189873417721,0.07640750670241286,1.9935302390998593
"(""'T1070'"", ""'T1560'"") -> (""'T1027'"",)",0.8260869565217391,0.07640750670241286,1.702378092721595
"(""'T1070'"", ""'T1543'"") -> (""'T1027'"",)",0.7435897435897436,0.0777479892761394,1.5323700240827314
"(""'T1070'"", ""'T1518'"") -> (""'T1027'"",)",0.8135593220338984,0.064343163538874,1.6765614757936138
"(""'T1070'"", ""'T1497'"") -> (""'T1027'"",)",0.8541666666666666,0.054959785522788206,1.760244014732965
"(""'T1070'"", ""'T1218'"") -> (""'T1027'"",)",0.8611111111111112,0.08310991957104558,1.7745549416820134
"(""'T1070'"", ""'T1204'"") -> (""'T1027'"",)",0.9016393442622951,0.07372654155495978,1.8580744497780997
"(""'T1070'"", ""'T1140'"") -> (""'T1027'"",)",0.875,0.13136729222520108,1.8031767955801103
"(""'T1070'"", ""'T1132'"") -> (""'T1027'"",)",0.7924528301886793,0.05630026809651475,1.6330657771291568
"(""'T1070'"", ""'T1113'"") -> (""'T1027'"",)",0.7123287671232876,0.06970509383378017,1.4679482328010294
"(""'T1070'"", ""'T1112'"") -> (""'T1027'"",)",0.7746478873239436,0.07372654155495978,1.5963738230487898
"(""'T1071'"", ""'T1102'"") -> (""'T1027'"",)",0.8,0.058981233243967826,1.6486187845303866
"(""'T1027'"", ""'T1102'"") -> (""'T1071'"",)",0.7457627118644068,0.058981233243967826,1.680782426135491
"(""'T1027'"", ""'T1082'"") -> (""'T1071'"",)",0.7073170731707317,0.19436997319034852,1.5941345516174195
"(""'T1027'"", ""'T1071'"") -> (""'T1105'"",)",0.786046511627907,0.22654155495978553,1.5035658914728682
"(""'T1071'"", ""'T1564'"") -> (""'T1027'"",)",0.7288135593220338,0.057640750670241284,1.5019196553984455
"(""'T1071'"", ""'T1562'"") -> (""'T1027'"",)",0.8541666666666666,0.054959785522788206,1.760244014732965
"(""'T1027'"", ""'T1560'"") -> (""'T1071'"",)",0.759493670886076,0.08042895442359249,1.7117289380091016
"(""'T1071'"", ""'T1560'"") -> (""'T1027'"",)",0.8108108108108109,0.08042895442359249,1.6708974167537702
"(""'T1027'"", ""'T1547'"") -> (""'T1071'"",)",0.7142857142857143,0.15415549597855227,1.609840310746655
"(""'T1071'"", ""'T1105'"") -> (""'T1027'"",)",0.7222222222222222,0.22654155495978553,1.4883364027010435
"(""'T1071'"", ""'T1543'"") -> (""'T1027'"",)",0.8055555555555556,0.0777479892761394,1.6600675260896254
"(""'T1071'"", ""'T1518'"") -> (""'T1027'"",)",0.7808219178082192,0.07640750670241286,1.6090971013395896
"(""'T1027'"", ""'T1497'"") -> (""'T1071'"",)",0.7428571428571429,0.06970509383378017,1.6742339231765215
"(""'T1071'"", ""'T1497'"") -> (""'T1027'"",)",0.8813559322033898,0.06970509383378017,1.8162749321097482
"(""'T1071'"", ""'T1547'"") -> (""'T1027'"",)",0.756578947368421,0.15415549597855227,1.559137830764757
"(""'T1071'"", ""'T1218'"") -> (""'T1027'"",)",0.875,0.0938337801608579,1.8031767955801103
"(""'T1071'"", ""'T1204'"") -> (""'T1027'"",)",0.8604651162790697,0.09919571045576407,1.7732236926634972
"(""'T1071'"", ""'T1140'"") -> (""'T1027'"",)",0.875,0.15951742627345844,1.8031767955801106
"(""'T1071'"", ""'T1106'"") -> (""'T1027'"",)",0.8152173913043478,0.10053619302949061,1.6799783809752582
"(""'T1027'"", ""'T1132'"") -> (""'T1071'"",)",0.8484848484848485,0.07506702412868632,1.912295157008148
"(""'T1027'"", ""'T1124'"") -> (""'T1071'"",)",0.7222222222222222,0.05227882037533512,1.627727425310507
"(""'T1071'"", ""'T1124'"") -> (""'T1027'"",)",0.8863636363636364,0.05227882037533512,1.82659467604219
"(""'T1071'"", ""'T1112'"") -> (""'T1027'"",)",0.7777777777777778,0.07506702412868632,1.6028238182934313
"(""'T1027'"", ""'T1218'"") -> (""'T1071'"",)",0.7291666666666666,0.0938337801608579,1.643378650553877
"(""'T1041'"", ""'T1082'"", ""'T1106'"") -> (""'T1059'"",)",0.8125,0.05227882037533512,1.4431547619047618
"(""'T1041'"", ""'T1059'"", ""'T1082'"") -> (""'T1105'"",)",0.8148148148148148,0.08847184986595175,1.5585944919278254
"(""'T1041'"", ""'T1059'"", ""'T1105'"") -> (""'T1082'"",)",0.8148148148148148,0.08847184986595175,1.8703133903133904
"(""'T1041'"", ""'T1059'"", ""'T1071'"") -> (""'T1105'"",)",0.7375,0.07908847184986595,1.4107051282051282
"(""'T1041'"", ""'T1082'"", ""'T1105'"") -> (""'T1059'"",)",0.8148148148148148,0.08847184986595175,1.4472663139329807
"(""'T1041'"", ""'T1057'"", ""'T1083'"") -> (""'T1059'"",)",0.8367346938775511,0.054959785522788206,1.48620019436346
"(""'T1041'"", ""'T1082'"", ""'T1083'"") -> (""'T1059'"",)",0.8088235294117647,0.07372654155495978,1.436624649859944
"(""'T1041'"", ""'T1071'"", ""'T1140'"") -> (""'T1059'"",)",0.8245614035087719,0.06300268096514745,1.464578111946533
"(""'T1041'"", ""'T1547'"") -> (""'T1059'"", ""'T1071'"")",0.7049180327868853,0.057640750670241284,2.237739797697942
"(""'T1041'"", ""'T1059'"", ""'T1547'"") -> (""'T1071'"",)",0.7962962962962963,0.057640750670241284,1.7946738279064562
"(""'T1041'"", ""'T1059'"", ""'T1140'"") -> (""'T1071'"",)",0.8245614035087719,0.06300268096514745,1.8583770604759633
"(""'T1041'"", ""'T1071'"", ""'T1547'"") -> (""'T1059'"",)",0.8775510204081632,0.057640750670241284,1.5586977648202138
"(""'T1041'"", ""'T1059'"", ""'T1083'"") -> (""'T1082'"",)",0.859375,0.07372654155495978,1.9725961538461538
"(""'T1041'"", ""'T1059'"", ""'T1106'"") -> (""'T1082'"",)",0.8478260869565217,0.05227882037533512,1.9460869565217391
"(""'T1041'"", ""'T1057'"", ""'T1105'"") -> (""'T1059'"",)",0.8367346938775511,0.054959785522788206,1.48620019436346
"(""'T1041'"", ""'T1059'"", ""'T1140'"") -> (""'T1082'"",)",0.8070175438596491,0.06166219839142091,1.8524156545209176
"(""'T1041'"", ""'T1070'"") -> (""'T1071'"", ""'T1082'"")",0.7027027027027027,0.06970509383378017,2.674572531715389
"(""'T1041'"", ""'T1070'"", ""'T1071'"") -> (""'T1082'"",)",0.8524590163934426,0.06970509383378017,1.9567213114754098
"(""'T1041'"", ""'T1070'"", ""'T1082'"") -> (""'T1071'"",)",0.8125,0.06970509383378017,1.8311933534743203
"(""'T1041'"", ""'T1059'"", ""'T1105'"") -> (""'T1071'"",)",0.7283950617283951,0.07908847184986595,1.641639625526836
"(""'T1041'"", ""'T1547'"") -> (""'T1059'"", ""'T1105'"")",0.7049180327868853,0.057640750670241284,1.878103044496487
"(""'T1041'"", ""'T1059'"", ""'T1547'"") -> (""'T1105'"",)",0.7962962962962963,0.057640750670241284,1.5231718898385564
"(""'T1041'"", ""'T1105'"", ""'T1547'"") -> (""'T1059'"",)",0.8775510204081632,0.057640750670241284,1.5586977648202138
"(""'T1041'"", ""'T1082'"", ""'T1140'"") -> (""'T1059'"",)",0.8214285714285714,0.06166219839142091,1.4590136054421767
"(""'T1041'"", ""'T1059'"", ""'T1140'"") -> (""'T1105'"",)",0.8070175438596491,0.06166219839142091,1.5436797121007648
"(""'T1041'"", ""'T1059'"", ""'T1106'"") -> (""'T1105'"",)",0.8260869565217391,0.05093833780160858,1.5801560758082496
"(""'T1041'"", ""'T1105'"", ""'T1106'"") -> (""'T1059'"",)",0.8260869565217391,0.05093833780160858,1.4672877846790888
"(""'T1041'"", ""'T1059'"", ""'T1083'"") -> (""'T1105'"",)",0.84375,0.07238605898123325,1.6139423076923078
"(""'T1041'"", ""'T1083'"", ""'T1105'"") -> (""'T1059'"",)",0.8181818181818182,0.07238605898123325,1.4532467532467535
"(""'T1041'"", ""'T1547'"") -> (""'T1059'"", ""'T1082'"")",0.7213114754098361,0.058981233243967826,2.370477359716906
"(""'T1041'"", ""'T1059'"", ""'T1547'"") -> (""'T1082'"",)",0.8148148148148148,0.058981233243967826,1.8703133903133904
"(""'T1041'"", ""'T1082'"", ""'T1547'"") -> (""'T1059'"",)",0.8627450980392157,0.058981233243967826,1.5323996265172735
"(""'T1041'"", ""'T1105'"", ""'T1140'"") -> (""'T1059'"",)",0.8518518518518519,0.06166219839142091,1.5130511463844796
"(""'T1041'"", ""'T1071'"", ""'T1105'"") -> (""'T1059'"",)",0.7866666666666666,0.07908847184986595,1.3972698412698412
"(""'T1041'"", ""'T1057'"", ""'T1105'"") -> (""'T1083'"",)",0.8163265306122449,0.05361930294906166,2.2388955582232897
"(""'T1041'"", ""'T1071'"", ""'T1083'"") -> (""'T1059'"",)",0.7619047619047619,0.064343163538874,1.3532879818594106
"(""'T1041'"", ""'T1057'"", ""'T1105'"") -> (""'T1082'"",)",0.8979591836734694,0.058981233243967826,2.0611616954474097
"(""'T1041'"", ""'T1057'"", ""'T1082'"") -> (""'T1083'"",)",0.8148148148148148,0.058981233243967826,2.2347494553376905
"(""'T1041'"", ""'T1057'"", ""'T1083'"") -> (""'T1082'"",)",0.8979591836734694,0.058981233243967826,2.0611616954474097
"(""'T1041'"", ""'T1057'"", ""'T1071'"") -> (""'T1105'"",)",0.76,0.05093833780160858,1.4537435897435897
"(""'T1041'"", ""'T1057'"", ""'T1105'"") -> (""'T1071'"",)",0.7755102040816326,0.05093833780160858,1.7478266230963684
"(""'T1041'"", ""'T1057'"", ""'T1071'"") -> (""'T1083'"",)",0.76,0.05093833780160858,2.0844117647058824
"(""'T1041'"", ""'T1057'"", ""'T1082'"") -> (""'T1105'"",)",0.8148148148148148,0.058981233243967826,1.5585944919278252
"(""'T1041'"", ""'T1057'"", ""'T1083'"") -> (""'T1071'"",)",0.7755102040816326,0.05093833780160858,1.7478266230963684
"(""'T1041'"", ""'T1057'"", ""'T1082'"") -> (""'T1071'"",)",0.7777777777777778,0.05630026809651475,1.7529372272574693
"(""'T1041'"", ""'T1057'"", ""'T1070'"") -> (""'T1082'"",)",0.8837209302325582,0.05093833780160858,2.0284794275491946
"(""'T1041'"", ""'T1057'"", ""'T1082'"") -> (""'T1070'"",)",0.7037037037037037,0.05093833780160858,1.9443072702331963
"(""'T1041'"", ""'T1070'"", ""'T1083'"") -> (""'T1071'"",)",0.8,0.058981233243967826,1.8030211480362535
"(""'T1041'"", ""'T1057'"", ""'T1059'"") -> (""'T1105'"",)",0.7592592592592593,0.054959785522788206,1.452326685660019
"(""'T1041'"", ""'T1057'"", ""'T1059'"") -> (""'T1083'"",)",0.7592592592592593,0.054959785522788206,2.0823801742919392
"(""'T1041'"", ""'T1057'"", ""'T1071'"") -> (""'T1082'"",)",0.84,0.05630026809651475,1.928123076923077
"(""'T1041'"", ""'T1057'"", ""'T1083'"") -> (""'T1105'"",)",0.8163265306122449,0.05361930294906166,1.5614861329147043
"(""'T1041'"", ""'T1070'"", ""'T1071'"") -> (""'T1059'"",)",0.8688524590163934,0.07104557640750671,1.5432474629195942
"(""'T1041'"", ""'T1059'"", ""'T1070'"") -> (""'T1071'"",)",0.8153846153846154,0.07104557640750671,1.8376946316523357
"(""'T1041'"", ""'T1059'"", ""'T1071'"") -> (""'T1082'"",)",0.7875,0.08445040214477212,1.8076153846153846
"(""'T1041'"", ""'T1059'"", ""'T1082'"") -> (""'T1071'"",)",0.7777777777777778,0.08445040214477212,1.752937227257469
"(""'T1041'"", ""'T1071'"", ""'T1082'"") -> (""'T1059'"",)",0.7974683544303798,0.08445040214477212,1.4164556962025316
"(""'T1041'"", ""'T1059'"", ""'T1140'"") -> (""'T1070'"",)",0.7017543859649122,0.05361930294906166,1.9389213775178686
"(""'T1041'"", ""'T1070'"", ""'T1140'"") -> (""'T1059'"",)",0.9090909090909091,0.05361930294906166,1.6147186147186148
"(""'T1041'"", ""'T1070'"") -> (""'T1059'"", ""'T1105'"")",0.7162162162162162,0.07104557640750671,1.9082046332046334
"(""'T1041'"", ""'T1059'"", ""'T1070'"") -> (""'T1105'"",)",0.8153846153846154,0.07104557640750671,1.5596844181459568
"(""'T1041'"", ""'T1070'"", ""'T1105'"") -> (""'T1059'"",)",0.8983050847457628,0.07104557640750671,1.5955609362389025
"(""'T1041'"", ""'T1059'"", ""'T1070'"") -> (""'T1083'"",)",0.7230769230769231,0.06300268096514745,1.9831447963800903
"(""'T1041'"", ""'T1059'"", ""'T1083'"") -> (""'T1070'"",)",0.734375,0.06300268096514745,2.029050925925926
"(""'T1041'"", ""'T1070'"", ""'T1083'"") -> (""'T1059'"",)",0.8545454545454545,0.06300268096514745,1.517835497835498
"(""'T1041'"", ""'T1070'"") -> (""'T1059'"", ""'T1082'"")",0.7567567567567568,0.07506702412868632,2.4869627336587685
"(""'T1041'"", ""'T1059'"", ""'T1070'"") -> (""'T1082'"",)",0.8615384615384616,0.07506702412868632,1.9775621301775148
"(""'T1041'"", ""'T1070'"", ""'T1082'"") -> (""'T1059'"",)",0.875,0.07506702412868632,1.5541666666666665
"(""'T1041'"", ""'T1070'"") -> (""'T1059'"", ""'T1071'"")",0.7162162162162162,0.07104557640750671,2.2736055204140313
"(""'T1041'"", ""'T1059'"", ""'T1083'"") -> (""'T1071'"",)",0.75,0.064343163538874,1.690332326283988
"(""'T1041'"", ""'T1070'"", ""'T1071'"") -> (""'T1083'"",)",0.7213114754098361,0.058981233243967826,1.9783027965284474
"(""'T1047'"", ""'T1059'"", ""'T1071'"") -> (""'T1105'"",)",0.8636363636363636,0.05093833780160858,1.651981351981352
"(""'T1041'"", ""'T1070'"", ""'T1071'"") -> (""'T1105'"",)",0.7704918032786885,0.06300268096514745,1.4738125262715427
"(""'T1053'"", ""'T1057'"", ""'T1105'"") -> (""'T1059'"",)",0.9047619047619048,0.05093833780160858,1.6070294784580499
"(""'T1053'"", ""'T1057'"", ""'T1059'"") -> (""'T1082'"",)",0.8125,0.05227882037533512,1.865
"(""'T1053'"", ""'T1057'"", ""'T1082'"") -> (""'T1059'"",)",0.8863636363636364,0.05227882037533512,1.5743506493506494
"(""'T1047'"", ""'T1082'"") -> (""'T1059'"", ""'T1105'"")",0.7096774193548387,0.058981233243967826,1.8907834101382488
"(""'T1047'"", ""'T1105'"") -> (""'T1059'"", ""'T1082'"")",0.7213114754098361,0.058981233243967826,2.370477359716906
"(""'T1047'"", ""'T1059'"", ""'T1082'"") -> (""'T1105'"",)",0.8461538461538461,0.058981233243967826,1.6185404339250493
"(""'T1053'"", ""'T1057'"", ""'T1059'"") -> (""'T1105'"",)",0.7916666666666666,0.05093833780160858,1.5143162393162393
"(""'T1047'"", ""'T1059'"", ""'T1105'"") -> (""'T1082'"",)",0.7857142857142857,0.058981233243967826,1.8035164835164832
"(""'T1047'"", ""'T1071'"") -> (""'T1059'"", ""'T1105'"")",0.7450980392156863,0.05093833780160858,1.98515406162465
"(""'T1047'"", ""'T1071'"", ""'T1105'"") -> (""'T1059'"",)",0.926829268292683,0.05093833780160858,1.646225319396051
"(""'T1047'"", ""'T1070'"") -> (""'T1059'"", ""'T1105'"")",0.7169811320754716,0.05093833780160858,1.9102425876010782
"(""'T1047'"", ""'T1059'"", ""'T1070'"") -> (""'T1105'"",)",0.8444444444444444,0.05093833780160858,1.6152706552706555
"(""'T1047'"", ""'T1070'"", ""'T1105'"") -> (""'T1059'"",)",0.95,0.05093833780160858,1.6873809523809522
"(""'T1041'"", ""'T1082'"", ""'T1547'"") -> (""'T1105'"",)",0.8235294117647058,0.05630026809651475,1.57526395173454
"(""'T1047'"", ""'T1082'"", ""'T1105'"") -> (""'T1059'"",)",0.8979591836734694,0.058981233243967826,1.5949465500485909
"(""'T1053'"", ""'T1070'"", ""'T1071'"") -> (""'T1059'"",)",0.8947368421052632,0.06836461126005362,1.5892230576441104
"(""'T1053'"", ""'T1059'"", ""'T1070'"") -> (""'T1071'"",)",0.7285714285714285,0.06836461126005362,1.6420371169615884
"(""'T1053'"", ""'T1070'"", ""'T1082'"") -> (""'T1059'"",)",0.9215686274509803,0.06300268096514745,1.6368814192343604
"(""'T1053'"", ""'T1059'"", ""'T1071'"") -> (""'T1105'"",)",0.8205128205128205,0.08579088471849866,1.5694937541091387
"(""'T1053'"", ""'T1059'"", ""'T1105'"") -> (""'T1071'"",)",0.7529411764705882,0.08579088471849866,1.6969610805047095
"(""'T1053'"", ""'T1071'"", ""'T1140'"") -> (""'T1059'"",)",0.8695652173913043,0.05361930294906166,1.5445134575569357
"(""'T1041'"", ""'T1057'"") -> (""'T1059'"", ""'T1082'"")",0.703125,0.06032171581769437,2.3107103524229076
"(""'T1053'"", ""'T1071'"", ""'T1105'"") -> (""'T1059'"",)",0.8767123287671232,0.08579088471849866,1.5572080887149382
"(""'T1053'"", ""'T1059'"", ""'T1083'"") -> (""'T1071'"",)",0.7407407407407407,0.05361930294906166,1.6694640259594944
"(""'T1053'"", ""'T1071'"", ""'T1083'"") -> (""'T1059'"",)",0.8695652173913043,0.05361930294906166,1.5445134575569357
